epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
64;0.2640894007391732;0.910761;0.089486;0.451684;0.834274;;;-0.012285997077941896;0.774947;0.011547;0.420382;4628;0.033276;0.918418;0.688312;0.101772;0.988453;0.225053;0.913097;0.088092;0.466781;0.860018;;;-0.013499000707626344;0.807229;0.00545;0.24187708500148034;0.506024;817;0.02448;0.915935;0.8;0.101591;0.99455;0.192771
65;0.26426909254443676;0.911409;0.090469;0.46134;0.833065;;;-0.011302997276306154;0.813163;0.006495;0.435244;4628;0.024849;0.915134;0.765217;0.101772;0.993505;0.186837;0.908201;0.088784;0.489898;0.869571;;;-0.012806998232364655;0.86747;0.004087;0.2411137534991691;0.5;817;0.017136;0.910336;0.785714;0.101591;0.995913;0.13253
66;0.2615606164915508;0.90968;0.088466;0.456662;0.830582;;;-0.013305996462821962;0.847134;0.004571;0.427061;4628;0.019663;0.912056;0.791209;0.101772;0.995429;0.152866;0.905753;0.088572;0.474838;0.852024;;;-0.013018997052669526;0.891566;0.004087;0.2452946202088526;0.518072;817;0.014688;0.908075;0.75;0.101591;0.995913;0.108434
67;0.2644823131376077;0.910761;0.102294;0.466518;0.838322;;;0.0005219980030059801;0.77707;0.011306;0.437367;4628;0.032844;0.918231;0.690789;0.101772;0.988694;0.22293;0.913097;0.101996;0.486799;0.866551;;;0.00040499713087081834;0.795181;0.006812;0.23808924394182068;0.53012;817;0.026928;0.916981;0.772727;0.101591;0.993188;0.204819
68;0.2651768592423731;0.911409;0.105723;0.46224;0.838423;;;0.003951001062870024;0.802548;0.007698;0.447983;4628;0.02701;0.916056;0.744;0.101772;0.992302;0.197452;0.914321;0.104533;0.481956;0.868931;;;0.002942001780509948;0.807229;0.004087;0.23923431226534533;0.494118;817;0.023256;0.91604;0.842105;0.101591;0.995913;0.192771
69;0.266995506269363;0.910761;0.085693;0.459444;0.83968;;;-0.016078998252868654;0.81741;0.006736;0.427966;4628;0.024633;0.91471;0.754386;0.101772;0.993264;0.18259;0.911873;0.085728;0.471778;0.861282;;;-0.015863002875804902;0.819277;0.00545;0.24175123077437666;0.481928;817;0.023256;0.914787;0.789474;0.101591;0.99455;0.180723
70;0.2615252113196751;0.910977;0.103647;0.465426;0.84161;;;0.0018750010876655565;0.815287;0.006736;0.437367;4628;0.024849;0.914912;0.756522;0.101772;0.993264;0.184713;0.913097;0.103251;0.478297;0.867289;;;0.0016600027289390556;0.819277;0.004087;0.24020699464523368;0.477273;817;0.022032;0.914894;0.833333;0.101591;0.995913;0.180723
71;0.26333667147927176;0.911193;0.081573;0.469072;0.842817;;;-0.0201989979596138;0.823779;0.005533;0.433121;4628;0.022904;0.914197;0.783019;0.101772;0.994467;0.176221;0.908201;0.081072;0.467857;0.86161;;;-0.02051899735069275;0.86747;0.004087;0.24439649547437706;0.471264;817;0.017136;0.910336;0.785714;0.101591;0.995913;0.13253
72;0.26672307157191927;0.911625;0.091118;0.469889;0.844644;;;-0.01065399955224991;0.779193;0.010103;0.437367;4628;0.031547;0.918117;0.712329;0.101772;0.989897;0.220807;0.914321;0.090756;0.486103;0.871294;;;-0.010835000911712647;0.795181;0.00545;0.23716712163503634;0.506024;817;0.025704;0.917085;0.809524;0.101591;0.99455;0.204819
73;0.2601631866122436;0.911625;0.082635;0.46858;0.838076;;;-0.019136999651908876;0.808917;0.006736;0.432489;4628;0.025497;0.915521;0.762712;0.101772;0.993264;0.191083;0.913097;0.082263;0.478228;0.866304;;;-0.019327999690532685;0.819277;0.004087;0.23917800752785753;0.481928;817;0.022032;0.914894;0.833333;0.101591;0.995913;0.180723
74;0.2597659005845479;0.911841;0.09528;0.468328;0.841332;;;-0.0064920009226799025;0.791932;0.00842;0.435518;4628;0.028738;0.917019;0.736842;0.101772;0.99158;0.208068;0.913097;0.095716;0.478709;0.86266;;;-0.005875000396728516;0.807229;0.00545;0.23818015305136161;0.494118;817;0.02448;0.915935;0.8;0.101591;0.99455;0.192771
75;0.2637703855302227;0.912057;0.077345;0.481127;0.849937;;;-0.024427001282691957;0.828025;0.004089;0.454357;4628;0.021175;0.913907;0.826531;0.101772;0.995911;0.171975;0.910649;0.075673;0.48057;0.86527;;;-0.025918000975608826;0.855422;0.002725;0.24263350951007706;0.494253;817;0.017136;0.911582;0.857143;0.101591;0.997275;0.144578
76;0.26223666921850414;0.910761;0.084798;0.473091;0.843935;;;-0.01697399924707413;0.840764;0.004089;0.442797;4628;0.019879;0.912698;0.815217;0.101772;0.995911;0.159236;0.906977;0.083365;0.473141;0.860116;;;-0.018225999215602876;0.879518;0.004087;0.2431689228525105;0.493976;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
77;0.26050754042153945;0.910977;0.082091;0.476539;0.84511;;;-0.019680996343612672;0.808917;0.007457;0.440678;4628;0.026145;0.915465;0.743802;0.101772;0.992543;0.191083;0.909425;0.07978;0.472299;0.863908;;;-0.02181100253200531;0.843373;0.00545;0.2429604295896528;0.470588;817;0.020808;0.9125;0.764706;0.101591;0.99455;0.156627
78;0.2592134787511908;0.910545;0.101418;0.48254;0.849973;;;-0.0003539965600967421;0.81741;0.006976;0.448203;4628;0.024849;0.914691;0.747826;0.101772;0.993024;0.18259;0.910649;0.100344;0.474179;0.864171;;;-0.0012469977531433113;0.831325;0.00545;0.23966832300294716;0.482759;817;0.022032;0.913642;0.777778;0.101591;0.99455;0.168675
79;0.2616130167855048;0.910761;0.095542;0.479;0.849396;;;-0.006230001255989076;0.77707;0.011306;0.450106;4628;0.032844;0.918231;0.690789;0.101772;0.988694;0.22293;0.916769;0.093923;0.475041;0.867667;;;-0.0076679975185394295;0.771084;0.00545;0.23687427903148214;0.494253;817;0.028152;0.919395;0.826087;0.101591;0.99455;0.228916
80;0.25808355425361323;0.912057;0.086278;0.475424;0.843968;;;-0.015494001016139985;0.796178;0.007698;0.44586;4628;0.027658;0.916667;0.75;0.101772;0.992302;0.203822;0.911873;0.085112;0.463897;0.867437;;;-0.01647900197839737;0.831325;0.004087;0.2388943346032606;0.488095;817;0.020808;0.91375;0.823529;0.101591;0.995913;0.168675
81;0.25662008435976535;0.910977;0.097272;0.483698;0.847084;;;-0.004499998793125154;0.781316;0.010585;0.444915;4628;0.031763;0.917875;0.70068;0.101772;0.989415;0.218684;0.914321;0.095399;0.470662;0.864581;;;-0.0061920002493858345;0.807229;0.004087;0.23878212601420637;0.488095;817;0.023256;0.91604;0.842105;0.101591;0.995913;0.192771
82;0.2540687188045697;0.911625;0.095262;0.487389;0.853041;;;-0.0065100015254020704;0.804671;0.007217;0.455508;4628;0.026361;0.91589;0.754098;0.101772;0.992783;0.195329;0.911873;0.093051;0.47574;0.868602;;;-0.0085399985704422;0.831325;0.004087;0.23740078679387397;0.488095;817;0.020808;0.91375;0.823529;0.101591;0.995913;0.168675
83;0.25603854318142144;0.911193;0.08886;0.484054;0.85058;;;-0.012912002310276033;0.81741;0.006255;0.44586;4628;0.024201;0.914748;0.767857;0.101772;0.993746;0.18259;0.910649;0.087567;0.481162;0.869604;;;-0.014023998418807984;0.843373;0.004087;0.2365075998108565;0.506024;817;0.019584;0.912609;0.8125;0.101591;0.995913;0.156627
84;0.2591268520064929;0.910761;0.082553;0.485668;0.851531;;;-0.01921900074195862;0.857749;0.002165;0.443975;4628;0.016422;0.911248;0.881579;0.101772;0.997835;0.142251;0.906977;0.080224;0.481863;0.869226;;;-0.02136700008249283;0.903614;0.001362;0.24086656014012078;0.46988;817;0.011016;0.907178;0.888889;0.101591;0.998638;0.096386
85;0.25375925188331944;0.912273;0.102548;0.49056;0.853792;;;0.0007760031967163072;0.81104;0.005773;0.463312;4628;0.024417;0.915393;0.787611;0.101772;0.994227;0.18896;0.909425;0.100454;0.473523;0.864811;;;-0.001136997381210328;0.855422;0.004087;0.24071894662233578;0.46988;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
86;0.2580233370513368;0.911625;0.096971;0.495641;0.857072;;;-0.004801002249240877;0.825902;0.004811;0.465263;4628;0.02204;0.914052;0.803922;0.101772;0.995189;0.174098;0.909425;0.094883;0.464455;0.863859;;;-0.006707997659206391;0.855422;0.004087;0.24279359585606702;0.481928;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
87;0.25584017690158445;0.912705;0.088844;0.502431;0.860861;;;-0.012927998706817628;0.804671;0.006014;0.465553;4628;0.025281;0.915983;0.786325;0.101772;0.993986;0.195329;0.910649;0.087189;0.487855;0.86857;;;-0.014402003625392915;0.843373;0.004087;0.23639496027365456;0.481928;817;0.019584;0.912609;0.8125;0.101591;0.995913;0.156627
88;0.2538768951825366;0.911625;0.083613;0.493801;0.857671;;;-0.01815899918985367;0.81104;0.006495;0.453586;4628;0.025065;0.915337;0.767241;0.101772;0.993505;0.18896;0.909425;0.081552;0.481996;0.863957;;;-0.02003900114631653;0.855422;0.004087;0.2399388542957376;0.494253;817;0.01836;0.911471;0.8;0.101591;0.995913;0.144578
89;0.2562687326135724;0.912705;0.08977;0.493777;0.854087;;;-0.01200200329732895;0.815287;0.004811;0.462845;4628;0.02312;0.915063;0.813084;0.101772;0.995189;0.184713;0.910649;0.088037;0.479385;0.860691;;;-0.013554000893592835;0.843373;0.004087;0.24051585258298178;0.493976;817;0.019584;0.912609;0.8125;0.101591;0.995913;0.156627
90;0.25894497888760004;0.913354;0.08789;0.492591;0.855563;;;-0.013882000848770143;0.796178;0.006255;0.450106;4628;0.026361;0.916778;0.786885;0.101772;0.993746;0.203822;0.911873;0.088034;0.483279;0.866584;;;-0.013557003477573396;0.831325;0.004087;0.23681302350060046;0.483146;817;0.020808;0.91375;0.823529;0.101591;0.995913;0.168675
91;0.255186781068248;0.912057;0.104221;0.490797;0.853632;;;0.002449001267433165;0.798301;0.007457;0.443737;4628;0.027226;0.916482;0.753968;0.101772;0.992543;0.201699;0.914321;0.103642;0.480216;0.866009;;;0.0020510017480850212;0.807229;0.004087;0.23731668673984643;0.481928;817;0.023256;0.91604;0.842105;0.101591;0.995913;0.192771
92;0.2544845705409192;0.910545;0.086422;0.492554;0.855928;;;-0.015350003644943239;0.836518;0.004811;0.452229;4628;0.020959;0.913043;0.793814;0.101772;0.995189;0.163482;0.908201;0.085692;0.472269;0.855126;;;-0.01589899663066864;0.86747;0.004087;0.2424935736206692;0.46988;817;0.017136;0.910336;0.785714;0.101591;0.995913;0.13253
93;0.2559653793235431;0.911625;0.100186;0.500075;0.858864;;;-0.0015860022158622755;0.770701;0.011066;0.459916;4628;0.033276;0.918865;0.701299;0.101772;0.988934;0.229299;0.913097;0.099549;0.483867;0.865828;;;-0.0020419970545768745;0.795181;0.006812;0.23446540561626633;0.481928;817;0.026928;0.916981;0.772727;0.101591;0.993188;0.204819
94;0.2558322859382258;0.912489;0.089112;0.50254;0.858519;;;-0.012660001322746278;0.815287;0.005052;0.475687;4628;0.023336;0.915044;0.805556;0.101772;0.994948;0.184713;0.911873;0.088471;0.467775;0.862595;;;-0.013119997123241425;0.831325;0.004087;0.2395263299610434;0.47619;817;0.020808;0.91375;0.823529;0.101591;0.995913;0.168675
95;0.24822611159539573;0.912921;0.105433;0.502687;0.857753;;;0.003661002114295958;0.789809;0.007457;0.475584;4628;0.02809;0.917297;0.761538;0.101772;0.992543;0.210191;0.909425;0.104669;0.476812;0.860428;;;0.0030779972281455986;0.819277;0.008174;0.23909518170322097;0.5;817;0.025704;0.914573;0.714286;0.101591;0.991826;0.180723
96;0.2503456213127567;0.910977;0.111283;0.499684;0.856299;;;0.009510996833324431;0.828025;0.005292;0.462185;4628;0.022256;0.913812;0.786408;0.101772;0.994708;0.171975;0.911873;0.110994;0.480492;0.860806;;;0.00940300371313095;0.831325;0.004087;0.2414684287674789;0.445783;817;0.020808;0.91375;0.823529;0.101591;0.995913;0.168675
97;0.2512379471524945;0.912489;0.090972;0.498041;0.856526;;;-0.01080000112962723;0.81741;0.004811;0.455508;4628;0.022904;0.914861;0.811321;0.101772;0.995189;0.18259;0.910649;0.090387;0.480156;0.864712;;;-0.011203998366355897;0.831325;0.00545;0.23716297786286147;0.481928;817;0.022032;0.913642;0.777778;0.101591;0.99455;0.168675
98;0.2551893727948878;0.911841;0.098345;0.504856;0.861205;;;-0.003427003428459169;0.791932;0.00842;0.467775;4628;0.028738;0.917019;0.736842;0.101772;0.99158;0.208068;0.914321;0.098588;0.4852;0.866452;;;-0.0030030027422904976;0.795181;0.00545;0.2350805625251085;0.483146;817;0.025704;0.917085;0.809524;0.101591;0.99455;0.204819
99;0.24920042966433714;0.912705;0.102838;0.518354;0.865352;;;0.0010660021452903734;0.830149;0.003127;0.486316;4628;0.020095;0.913782;0.860215;0.101772;0.996873;0.169851;0.909425;0.101805;0.472299;0.864072;;;0.000214001497268676;0.86747;0.002725;0.24087631620576141;0.44186;817;0.015912;0.910448;0.846154;0.101591;0.997275;0.13253
