epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
59;0.2686406336122421;0.904707;0.11907;0.690358;0.909281;;;-0.016274999053478234;0.647207;0.008902;0.619527;14681;0.055446;0.907262;0.861179;0.135345;0.991098;0.352793;0.890751;0.120838;0.56852;0.863837;;;-0.014481998629570003;0.701835;0.016511;0.277729542473878;0.527523;3222;0.054624;0.89954;0.738636;0.13532;0.983489;0.298165
60;0.26922700542155503;0.902323;0.115325;0.690283;0.911222;;;-0.02002000358819961;0.661802;0.009375;0.62456;14681;0.053879;0.905328;0.849558;0.135345;0.990626;0.338198;0.886406;0.117587;0.557379;0.860806;;;-0.01773299986839294;0.715596;0.019383;0.2830982282642139;0.511468;3222;0.055245;0.897503;0.696629;0.13532;0.980617;0.284404
61;0.2650621650476225;0.905797;0.119118;0.699778;0.912698;;;-0.01622700241327285;0.638148;0.009059;0.62456;14681;0.056808;0.908428;0.86211;0.135345;0.990941;0.361852;0.887337;0.121608;0.556604;0.860213;;;-0.013712003476619716;0.706422;0.019742;0.2820299015276962;0.516055;3222;0.056797;0.898651;0.699454;0.13532;0.980258;0.293578
62;0.26443783399363435;0.907499;0.123011;0.705884;0.914792;;;-0.012333999545574181;0.626069;0.008981;0.627076;14681;0.058375;0.910012;0.866978;0.135345;0.991019;0.373931;0.888268;0.125377;0.552597;0.856015;;;-0.00994300062179565;0.692661;0.020818;0.28424657910396267;0.510297;3222;0.05959;0.90033;0.697917;0.13532;0.979182;0.307339
63;0.264032673669498;0.903276;0.119281;0.688361;0.911738;;;-0.01606399861097335;0.655259;0.009296;0.619718;14681;0.054697;0.906182;0.853051;0.135345;0.990704;0.344741;0.886406;0.121632;0.554505;0.857629;;;-0.013687997705936428;0.715596;0.019383;0.2845117179370496;0.511468;3222;0.055245;0.897503;0.696629;0.13532;0.980617;0.284404
64;0.26435906987343694;0.90675;0.114012;0.691808;0.910196;;;-0.021332997055053704;0.62305;0.01032;0.614997;14681;0.059941;0.910296;0.851136;0.135345;0.98968;0.37695;0.889199;0.116838;0.560708;0.856713;;;-0.018481999285221096;0.678899;0.021895;0.28686106409287876;0.521445;3222;0.062384;0.902019;0.696517;0.13532;0.978105;0.321101
65;0.2653259533546841;0.905524;0.117313;0.697692;0.914514;;;-0.018032002420425408;0.645194;0.008272;0.62003;14681;0.055173;0.907577;0.87037;0.135345;0.991728;0.354806;0.886096;0.120302;0.560168;0.857412;;;-0.0150180008482933;0.708716;0.020818;0.28362507830257744;0.509132;3222;0.057418;0.898255;0.686486;0.13532;0.979182;0.291284
66;0.26458174795344724;0.902187;0.110832;0.698845;0.913492;;;-0.024513001711368554;0.670357;0.008193;0.622547;14681;0.051699;0.904324;0.862978;0.135345;0.991807;0.329643;0.887337;0.112872;0.556677;0.854592;;;-0.022448002941608425;0.733945;0.015434;0.28694563939205464;0.498901;3222;0.049348;0.895527;0.72956;0.13532;0.984566;0.266055
67;0.26441937347526534;0.907159;0.123758;0.704684;0.915264;;;-0.011586996884346001;0.624056;0.00969;0.627767;14681;0.05926;0.910217;0.858621;0.135345;0.99031;0.375944;0.888889;0.125933;0.565589;0.857886;;;-0.009386993594169613;0.688073;0.020818;0.2811184942324586;0.520642;3222;0.060211;0.900925;0.701031;0.13532;0.979182;0.311927
68;0.26140647842327075;0.908794;0.137994;0.710843;0.917977;;;0.002649006276130683;0.599899;0.01158;0.631605;14681;0.064165;0.91324;0.843949;0.135345;0.98842;0.400101;0.88951;0.140934;0.563031;0.854748;;;0.005614005379676823;0.676606;0.021895;0.28263328034340557;0.520642;3222;0.062694;0.902318;0.69802;0.13532;0.978105;0.323395
