epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
36;0.2509892883073851;0.907303;0.088781;0.467141;0.863669;;;-0.012991000816345216;0.85138;0.006736;0.455696;4628;0.021175;0.911479;0.714286;0.101772;0.993264;0.14862;0.906977;0.090308;0.482049;0.876055;;;-0.01128299687242508;0.879518;0.004087;0.235615412892735;0.488095;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
37;0.2574688724114164;0.909032;0.08095;0.476633;0.867356;;;-0.020822000607967378;0.819533;0.00842;0.471459;4628;0.025929;0.914374;0.708333;0.101772;0.99158;0.180467;0.906977;0.081373;0.487674;0.87786;;;-0.020218001345157624;0.86747;0.00545;0.2320605216313021;0.493976;817;0.01836;0.910224;0.733333;0.101591;0.99455;0.13253
38;0.2510157452772276;0.907087;0.078267;0.454963;0.858346;;;-0.02350499938440323;0.845011;0.007698;0.45666;4628;0.022688;0.912005;0.695238;0.101772;0.992302;0.154989;0.902081;0.079017;0.423469;0.866075;;;-0.022574001589775086;0.879518;0.009537;0.24210617291847086;0.457831;817;0.020808;0.90875;0.588235;0.101591;0.990463;0.120482
39;0.24907533101924248;0.903846;0.08119;0.432052;0.849585;;;-0.020582002505779268;0.895966;0.005533;0.427368;4628;0.015557;0.907375;0.680556;0.101772;0.994467;0.104034;0.900857;0.084383;0.405511;0.847805;;;-0.017207996586322785;0.891566;0.009537;0.2495684098803428;0.46988;817;0.019584;0.907615;0.5625;0.101591;0.990463;0.108434
40;0.24966141601015035;0.905143;0.069991;0.474023;0.869835;;;-0.03178100000333786;0.902335;0.003368;0.459746;4628;0.012965;0.906962;0.766667;0.101772;0.996632;0.097665;0.903305;0.072225;0.480478;0.880487;;;-0.029366003015995026;0.891566;0.006812;0.23738605413709013;0.488636;817;0.017136;0.907846;0.642857;0.101591;0.993188;0.108434
41;0.24879965162936635;0.908384;0.085949;0.481405;0.865975;;;-0.01582299630355835;0.855626;0.005052;0.46723;4628;0.019231;0.911214;0.764045;0.101772;0.994948;0.144374;0.904529;0.087167;0.460729;0.878418;;;-0.014423997739315034;0.879518;0.006812;0.2352590201379255;0.488095;817;0.01836;0.908978;0.666667;0.101591;0.993188;0.120482
42;0.24801579634147852;0.907736;0.075176;0.477254;0.868617;;;-0.026595999404907228;0.828025;0.008901;0.460722;4628;0.025497;0.913526;0.686441;0.101772;0.991099;0.171975;0.904529;0.075954;0.450004;0.879797;;;-0.025637002328395844;0.86747;0.008174;0.23886892277031516;0.482759;817;0.020808;0.91;0.647059;0.101591;0.991826;0.13253
43;0.2444663520100669;0.908816;0.085579;0.492298;0.876374;;;-0.016192999586582185;0.845011;0.005773;0.47983;4628;0.020959;0.912161;0.752577;0.101772;0.994227;0.154989;0.905753;0.08664;0.465754;0.878221;;;-0.014950999656677247;0.86747;0.006812;0.23611451769327446;0.518072;817;0.019584;0.910112;0.6875;0.101591;0.993188;0.13253
44;0.25378192714017045;0.907519;0.08768;0.477632;0.870896;;;-0.014092002913475038;0.870488;0.00433;0.460722;4628;0.01707;0.90987;0.772152;0.101772;0.99567;0.129512;0.903305;0.088956;0.461998;0.879879;;;-0.012635001579284669;0.891566;0.006812;0.23374372363692397;0.45977;817;0.017136;0.907846;0.642857;0.101591;0.993188;0.108434
45;0.24797535901478682;0.905143;0.083371;0.485008;0.872871;;;-0.018401001498222352;0.904459;0.003127;0.469214;4628;0.012532;0.906783;0.775862;0.101772;0.996873;0.095541;0.904529;0.085811;0.457317;0.868028;;;-0.01578000340795517;0.903614;0.004087;0.2392021769901676;0.457831;817;0.013464;0.906948;0.727273;0.101591;0.995913;0.096386
46;0.2523696089152153;0.907303;0.082628;0.475774;0.871477;;;-0.019144003197669984;0.861996;0.005533;0.471338;4628;0.019015;0.910573;0.738636;0.101772;0.994467;0.138004;0.903305;0.08565;0.443408;0.875152;;;-0.015941003004074097;0.879518;0.008174;0.23673511148775805;0.481928;817;0.019584;0.908864;0.625;0.101591;0.991826;0.120482
47;0.25209522875816326;0.905359;0.072532;0.476034;0.86901;;;-0.02924000184249878;0.883227;0.005292;0.473461;4628;0.016638;0.908592;0.714286;0.101772;0.994708;0.116773;0.903305;0.075161;0.437557;0.866846;;;-0.026429997423648835;0.903614;0.00545;0.24379313006231076;0.482353;817;0.014688;0.906832;0.666667;0.101591;0.99455;0.096386
48;0.24902490011755257;0.905575;0.084131;0.478938;0.866129;;;-0.01764099757385254;0.887473;0.004571;0.484144;4628;0.015557;0.908253;0.736111;0.101772;0.995429;0.112527;0.903305;0.086346;0.443928;0.861167;;;-0.015244999567031861;0.903614;0.00545;0.24282736380469405;0.481928;817;0.014688;0.906832;0.666667;0.101591;0.99455;0.096386
49;0.24754828955839706;0.905143;0.069591;0.476594;0.867299;;;-0.03218099932384491;0.883227;0.005533;0.467091;4628;0.016854;0.908571;0.705128;0.101772;0.994467;0.116773;0.904529;0.072303;0.450516;0.865664;;;-0.02928800288772583;0.891566;0.00545;0.24375719620847353;0.5;817;0.015912;0.90796;0.692308;0.101591;0.99455;0.108434
50;0.24691274439853228;0.906223;0.080464;0.466691;0.860217;;;-0.02130800198030472;0.889597;0.003608;0.460722;4628;0.014477;0.908134;0.776119;0.101772;0.996392;0.110403;0.904529;0.083374;0.443602;0.863022;;;-0.01821699891424179;0.891566;0.00545;0.24298899743883817;0.453488;817;0.015912;0.90796;0.692308;0.101591;0.99455;0.108434
51;0.24562919191378607;0.90968;0.094791;0.48817;0.868939;;;-0.006980997428417207;0.819533;0.007698;0.471698;4628;0.025281;0.914431;0.726496;0.101772;0.992302;0.180467;0.908201;0.097004;0.44566;0.868192;;;-0.0045870036277771;0.831325;0.008174;0.23765669719314925;0.447059;817;0.02448;0.913425;0.7;0.101591;0.991826;0.168675
52;0.24564355303506813;0.907519;0.080131;0.480462;0.866638;;;-0.021640998229503633;0.859873;0.005533;0.475687;4628;0.019231;0.910773;0.741573;0.101772;0.994467;0.140127;0.906977;0.081843;0.453662;0.863974;;;-0.019747996369361878;0.86747;0.00545;0.24055073046407036;0.46988;817;0.01836;0.910224;0.733333;0.101591;0.99455;0.13253
53;0.24300011867043936;0.907519;0.072516;0.487663;0.874777;;;-0.029255998239040376;0.864119;0.005052;0.489451;4628;0.018366;0.910412;0.752941;0.101772;0.994948;0.135881;0.908201;0.073858;0.477174;0.875562;;;-0.027732999661922456;0.855422;0.00545;0.23517855614733812;0.494505;817;0.019584;0.911361;0.75;0.101591;0.99455;0.144578
54;0.2450108504866217;0.905791;0.091146;0.504245;0.876806;;;-0.01062600027036667;0.895966;0.003368;0.487288;4628;0.013613;0.907557;0.777778;0.101772;0.996632;0.104034;0.904529;0.092064;0.473191;0.870983;;;-0.00952699933385849;0.903614;0.004087;0.23730777092323602;0.494253;817;0.013464;0.906948;0.727273;0.101591;0.995913;0.096386
55;0.24352274821908595;0.907519;0.078155;0.51072;0.878179;;;-0.02361699651193619;0.874735;0.003849;0.488323;4628;0.016206;0.90951;0.786667;0.101772;0.996151;0.125265;0.905753;0.078927;0.485136;0.870293;;;-0.02266399715280533;0.891566;0.004087;0.23870955344239383;0.481928;817;0.014688;0.908075;0.75;0.101591;0.995913;0.108434
56;0.24584067298635492;0.906871;0.077171;0.496534;0.87405;;;-0.024601002141952516;0.874735;0.004571;0.481405;4628;0.016854;0.909451;0.75641;0.101772;0.995429;0.125265;0.908201;0.079567;0.476011;0.873822;;;-0.02202399973011017;0.86747;0.004087;0.23547806655543524;0.506024;817;0.017136;0.910336;0.785714;0.101591;0.995913;0.13253
57;0.24326848008813998;0.908384;0.066413;0.510305;0.879542;;;-0.03535899977397919;0.855626;0.005052;0.495763;4628;0.019231;0.911214;0.764045;0.101772;0.994948;0.144374;0.906977;0.068117;0.495305;0.875776;;;-0.03347399983739853;0.879518;0.004087;0.2380559440278146;0.506024;817;0.015912;0.909204;0.769231;0.101591;0.995913;0.120482
58;0.2459367964957666;0.907952;0.090188;0.500353;0.876194;;;-0.011584003374099733;0.861996;0.004811;0.483051;4628;0.018366;0.910632;0.764706;0.101772;0.995189;0.138004;0.909425;0.09243;0.474987;0.867273;;;-0.009160997012615205;0.831325;0.006812;0.24007231655508973;0.457831;817;0.023256;0.913534;0.736842;0.101591;0.993188;0.168675
59;0.24250563239725428;0.906871;0.082548;0.509482;0.88193;;;-0.019224000081539155;0.887473;0.003127;0.4926;4628;0.014261;0.908374;0.80303;0.101772;0.996873;0.112527;0.906977;0.085466;0.461358;0.875841;;;-0.01612500254249573;0.86747;0.00545;0.2347322877546638;0.465116;817;0.01836;0.910224;0.733333;0.101591;0.99455;0.13253
60;0.2435460556539978;0.909032;0.075796;0.492391;0.873491;;;-0.02597599934053421;0.85138;0.004811;0.477178;4628;0.019447;0.911635;0.777778;0.101772;0.995189;0.14862;0.910649;0.077614;0.484757;0.869834;;;-0.02397699807024002;0.843373;0.004087;0.2380271081697547;0.506024;817;0.019584;0.912609;0.8125;0.101591;0.995913;0.156627
61;0.2440330644444842;0.907303;0.084463;0.496407;0.874527;;;-0.017308999702453615;0.864119;0.005292;0.473461;4628;0.018583;0.910392;0.744186;0.101772;0.994708;0.135881;0.908201;0.086241;0.484525;0.869325;;;-0.015350000599384309;0.855422;0.00545;0.23698877538651264;0.505495;817;0.019584;0.911361;0.75;0.101591;0.99455;0.144578
62;0.24237253961886635;0.909032;0.067677;0.495249;0.873291;;;-0.034095001325130464;0.840764;0.006014;0.484076;4628;0.021608;0.912544;0.75;0.101772;0.993986;0.159236;0.910649;0.069583;0.481557;0.868307;;;-0.03200800124740601;0.831325;0.00545;0.24266078809191868;0.506024;817;0.022032;0.913642;0.777778;0.101591;0.99455;0.168675
63;0.2440752380929224;0.907303;0.069731;0.508752;0.880586;;;-0.03204100291442871;0.870488;0.004571;0.494692;4628;0.017286;0.90985;0.7625;0.101772;0.995429;0.129512;0.906977;0.071809;0.470454;0.867027;;;-0.02978199873304367;0.86747;0.00545;0.24327993734011305;0.47619;817;0.01836;0.910224;0.733333;0.101591;0.99455;0.13253
64;0.24424189134028418;0.908816;0.075055;0.512008;0.879218;;;-0.02671699683380127;0.85138;0.005052;0.494715;4628;0.019663;0.911616;0.769231;0.101772;0.994948;0.14862;0.908201;0.077931;0.470455;0.870769;;;-0.023659998217582703;0.843373;0.006812;0.23928869907337275;0.443182;817;0.022032;0.91239;0.722222;0.101591;0.993188;0.156627
65;0.24444041484057286;0.90471;0.066288;0.501989;0.875753;;;-0.03548399816465378;0.910828;0.002887;0.503185;4628;0.011668;0.906209;0.777778;0.101772;0.997113;0.089172;0.899633;0.068424;0.459639;0.873625;;;-0.03316699866390228;0.939759;0.00545;0.2419150109098474;0.471264;817;0.011016;0.903465;0.555556;0.101591;0.99455;0.060241
66;0.24972731030530834;0.908384;0.080242;0.497702;0.869846;;;-0.021529999479770662;0.834395;0.007457;0.493697;4628;0.023552;0.913034;0.715596;0.101772;0.992543;0.165605;0.908201;0.083477;0.44366;0.872115;;;-0.018114002088069917;0.843373;0.006812;0.23746563539802662;0.471264;817;0.022032;0.91239;0.722222;0.101591;0.993188;0.156627
67;0.2482290870237165;0.906871;0.073299;0.501692;0.871074;;;-0.028473001822948457;0.855626;0.006736;0.502119;4628;0.020743;0.911077;0.708333;0.101772;0.993264;0.144374;0.904529;0.075412;0.43344;0.870999;;;-0.026179002264499665;0.86747;0.008174;0.2427835451117563;0.464286;817;0.020808;0.91;0.647059;0.101591;0.991826;0.13253
68;0.24192251498644324;0.909464;0.077977;0.494972;0.866241;;;-0.023794998332977296;0.815287;0.00842;0.4862;4628;0.026361;0.91478;0.713115;0.101772;0.99158;0.184713;0.904529;0.080058;0.453064;0.872476;;;-0.021532999018192292;0.855422;0.009537;0.23691801359304746;0.488636;817;0.023256;0.911028;0.631579;0.101591;0.990463;0.144578
