epoch;loss;train_acc;train_apr;train_auprc;train_auroc;train_dem_val;train_dem_var;train_diff;train_fnr;train_fpr;train_minpse;train_nb;train_ppr;train_prec0;train_prec1;train_prev;train_rec0;train_rec1;val_acc;val_apr;val_auprc;val_auroc;val_dem_val;val_dem_var;val_diff;val_fnr;val_fpr;val_loss;val_minpse;val_nb;val_ppr;val_prec0;val_prec1;val_prev;val_rec0;val_rec1
41;0.2549209792598399;0.908816;0.070967;0.502412;0.860375;;;-0.03080499629688263;0.866242;0.003368;0.476483;4628;0.016638;0.910349;0.818182;0.101772;0.996632;0.133758;0.902081;0.069248;0.451669;0.863547;;;-0.03234300170278549;0.915663;0.00545;0.24697494259699176;0.421687;817;0.013464;0.905707;0.636364;0.101591;0.99455;0.084337
42;0.2544487885351622;0.912057;0.085001;0.506916;0.853409;;;-0.016771000728130342;0.781316;0.009382;0.496815;4628;0.030683;0.917967;0.725352;0.101772;0.990618;0.218684;0.904529;0.085123;0.457192;0.867273;;;-0.016467997470855714;0.86747;0.008174;0.23691645219598326;0.44898;817;0.020808;0.91;0.647059;0.101591;0.991826;0.13253
43;0.2537420417601524;0.912273;0.066977;0.47397;0.838254;;;-0.03479499827337265;0.772824;0.010103;0.473461;4628;0.032195;0.918732;0.718121;0.101772;0.989897;0.227176;0.906977;0.068092;0.462052;0.842405;;;-0.03349899653530121;0.843373;0.008174;0.258459475559423;0.457831;817;0.023256;0.912281;0.684211;0.101591;0.991826;0.156627
44;0.2558994171988016;0.912273;0.0864;0.469682;0.83339;;;-0.015371997758865358;0.73673;0.014193;0.460722;4628;0.039542;0.921935;0.677596;0.101772;0.985807;0.26327;0.910649;0.088037;0.440298;0.835495;;;-0.013554000893592835;0.771084;0.012262;0.2513098776171775;0.445783;817;0.034272;0.918885;0.678571;0.101591;0.987738;0.228916
45;0.25933014860983644;0.91357;0.071052;0.482182;0.839879;;;-0.030720000073432924;0.78344;0.007457;0.467091;4628;0.028738;0.917909;0.766917;0.101772;0.992543;0.216561;0.909425;0.0722;0.443255;0.840107;;;-0.029390999713897706;0.819277;0.008174;0.2571430453207604;0.431818;817;0.025704;0.914573;0.714286;0.101591;0.991826;0.180723
46;0.25610851802337553;0.913786;0.076193;0.479019;0.838828;;;-0.025579002604007722;0.779193;0.007698;0.464968;4628;0.029386;0.918299;0.764706;0.101772;0.992302;0.220807;0.906977;0.077982;0.430344;0.834657;;;-0.02360899899339676;0.843373;0.008174;0.25632917794833276;0.440476;817;0.023256;0.912281;0.684211;0.101591;0.991826;0.156627
47;0.25002391330492113;0.914218;0.084301;0.514365;0.856907;;;-0.01747099767637253;0.753716;0.010103;0.4862;4628;0.03414;0.920582;0.734177;0.101772;0.989897;0.246284;0.913097;0.085075;0.473953;0.868143;;;-0.016516001561641694;0.807229;0.00545;0.23692494723033913;0.447059;817;0.02448;0.915935;0.8;0.101591;0.99455;0.192771
48;0.25718109618450613;0.913137;0.081845;0.502115;0.846671;;;-0.019926999613761903;0.781316;0.008179;0.492569;4628;0.029602;0.918058;0.751825;0.101772;0.991821;0.218684;0.908201;0.08247;0.458057;0.86184;;;-0.01912100020980835;0.843373;0.006812;0.2415176900206282;0.433735;817;0.022032;0.91239;0.722222;0.101591;0.993188;0.156627
49;0.25417773015700545;0.913137;0.093049;0.510124;0.86195;;;-0.008723002776622774;0.757962;0.010825;0.494692;4628;0.034356;0.920116;0.716981;0.101772;0.989175;0.242038;0.909425;0.093998;0.46837;0.86834;;;-0.007592999974250794;0.807229;0.009537;0.23488282578264338;0.464286;817;0.028152;0.915617;0.695652;0.101591;0.990463;0.192771
50;0.24881489789346836;0.913786;0.075463;0.476933;0.831666;;;-0.026309003040313722;0.772824;0.00842;0.469214;4628;0.030683;0.918859;0.753521;0.101772;0.99158;0.227176;0.906977;0.076405;0.451397;0.838022;;;-0.025185996333122254;0.86747;0.00545;0.2561825091290576;0.44186;817;0.01836;0.910224;0.733333;0.101591;0.99455;0.13253
51;0.25761805965936224;0.914434;0.079485;0.495402;0.853375;;;-0.022287000820159913;0.770701;0.007938;0.477895;4628;0.030467;0.9191;0.765957;0.101772;0.992062;0.229299;0.910649;0.079083;0.475754;0.855898;;;-0.022507996896266938;0.831325;0.00545;0.24440102655363052;0.457831;817;0.022032;0.913642;0.777778;0.101591;0.99455;0.168675
